id,title,album_id,artist_id,duration_ms,preview_url,cover_url,is_explicit
60248,Last Man Standing,39995,13032,270233,,,0
60249,Vill inte du,39780,13014,305080,,,0
60250,The Skeleton Key,39996,13058,306346,,,0
60251,Ever Dream,39772,12997,282933,,,0
60252,Gårdakvarnar och skit,39779,12992,327840,,,0
60253,Burn With Me,39958,12996,240840,,,0
60254,(R)Evolution,39997,13032,263592,,,0
60255,Cirkus,39780,13014,217405,,,0
60256,Det är så jag säger det,39838,12992,298426,,,0
60257,Promised Land,39896,13060,172333,,,0
60258,Passagerare,39889,13068,221636,,,0
60259,Children Of The Night,39998,13100,295533,,,0
60260,No Need To Explain,39927,13066,219786,,,0
60261,Last Ride of the Day,39897,12997,271120,,,0
60262,Agent Orange,39815,13029,267840,,,0
60263,Syndrome,39999,13101,191346,,,0
60264,Four In Hand,39980,13062,379320,,,0
60265,Tied To A Stag,39980,13062,332586,,,0
60266,En trappa ner,39837,13020,221093,,,0
60267,Madrugadas,39931,13034,195590,,,0
60268,Shot to Pieces,40000,13030,250333,,,0
60269,Angel de Hielo,39931,13034,219590,,,0
60270,Morning Moon,39842,13045,176446,,,0
60271,Bad Movie Scene,40000,13030,229200,,,0
60272,Poema No. 20,39931,13034,254590,,,0
60273,Frío Silencio y Soledad,40001,13034,223600,,,0
60274,Between Youth,40002,13074,260800,,,1
60275,Hardened Heart,39788,13021,193786,,,0
60276,Christian Militia,40003,13008,207880,,,0
60277,In for a Kill,40004,13102,281133,,,0
60278,Kevins Telescope,40005,13030,203093,,,0
60279,Flying - Live,40006,13039,490186,,,0
60280,"Bara du, gumman",40007,13023,205687,,,0
60281,Black November,40008,12998,212306,,,0
60282,Wind in Her Hair,39938,13048,281293,,,0
60283,Sura miner,40009,13010,272520,,,1
60284,Deep - Remastered,39828,13039,293293,,,0
60285,Awave,40010,13103,100500,,,1
60286,På moln,39968,13015,225170,,,0
60287,The Lovely Wounded,39795,13024,293750,,,0
60288,Same faces,40011,13025,176285,,,1
60289,Utopia (feat. Chris Jones),40012,12991,230306,,,0
60290,Hope of Morning,40013,13040,229604,,,0
60291,Pappy,39834,13042,139413,,,0
60292,100 000 stenar,40014,13000,209333,,,0
60293,Dear Carniwhore,40015,13104,234293,,,0
60294,Oh Mamma Sa - Radio Edit,40016,13003,204000,,,0
60295,Mystique Voyage,40017,13102,434680,,,0
60296,Kackerlacka,39755,13004,167746,,,0
60297,Blücher,40018,13105,243506,,,0
60298,She Don't Know,40019,13013,296880,,,0
60299,Exciter,39950,13086,268853,,,0
60300,Kargoyle,40020,13035,153493,,,0
60301,Iron,39762,12991,341000,,,0
60302,Empty Bottles on a Broken Shelf,39893,13070,139703,,,0
60303,Stand My Ground,39767,12991,267986,,,0
60304,The Owl,40021,13059,266133,,,0
60305,Crypt,39962,13062,321430,,,0
60306,Äntligen på väg,40022,12992,167613,,,0
60307,Båda Sidor Nu,40023,12992,270720,,,0
60308,Evert Taube,39734,12992,259933,,,0
60309,Ramlar,39779,12992,195720,,,0
60310,Mörda Dom,39843,13020,114133,,,0
60311,"Beyond The Pale - 7"" Edit",40024,13089,260973,,,0
60312,I Kept Her Heart,39783,13018,143613,,,0
60313,Decoded Poetry,40025,13058,385556,,,0
60314,Marooned,40026,13030,355933,,,0
60315,Leva farligt,40027,13002,217920,,,0
60316,"The History of the World, Pt. 1",40028,13049,232120,,,0
60317,Bullets Don't Argue,40029,13106,254092,,,0
60318,Bored With Clay,40030,13011,195880,,,0
60319,The Worthy and the Weak,39980,13062,320240,,,0
60320,The Escape Of The Doll,40031,13102,32786,,,0
60321,Dom fyra årstiderna,39731,12992,216346,,,0
60322,"Nightwish - Demo, Remastered",40032,12997,348581,,,0
60323,Creepy Crawlies,40033,13107,244880,,,0
60324,Live For Today,40034,13108,218533,,,0
60325,Walking In The Air - Live,39926,12997,310773,,,0
60326,Pass This On,40035,13071,228066,,,0
60327,Red Drop,39847,13048,211510,,,0
60328,Happy House,40036,5542,231706,,,0
60329,Never Forever,40037,13109,200800,,,0
60330,Christian Woman,39853,5528,538106,,,0
60331,The Purge,40038,12991,256466,,,0
60332,Prelude,40039,13110,71733,,,0
60333,"Blow, Gabriel",40040,13111,164226,,,0
60334,Jamie Oliver,40041,13010,286105,,,1
60335,Home of the Rejects,40042,13112,237266,,,0
60336,Sinners Soul,40043,13113,146306,,,0
60337,Cassandra,40044,13114,206160,,,0
60338,Sophia,40045,13115,244095,,,0
60339,Fixa dig,40046,13116,184000,,,0
60340,Euphoria,40047,13117,270253,,,0
60341,Termination Bliss,40048,13101,225133,,,0
60342,Cold Metal,40049,13118,409960,,,0
60343,Come Give Me Love,40050,13001,239253,,,0
60344,Gone Forevermore,39893,13070,114365,,,0
60345,Ta min själ,39889,13068,183296,,,0
60346,Halloween,40051,13085,202773,,,1
60347,Stumble and Fall,40052,13119,305000,,,0
60348,I Want My Tears Back,39897,12997,307533,,,0
60349,Soligt,39780,13014,219804,,,0
60350,Sea Of Love,40053,13089,320400,,,0
60351,Splinter In My Soul,40054,12996,224920,,,0
60352,Alota Guns,39834,13042,192773,,,0
60353,Until the End,40051,13085,216573,,,1
60354,Thunderbolts and Lightnin',39893,13070,157702,,,1
60355,Alone,40055,13030,296720,,,0
60356,En klassisk bok,40056,13002,236773,,,0
60357,Human Fly,39930,6660,136426,,,0
60358,Is This the Way You Get to Hell?,40057,13120,208746,,,1
60359,Out In the Real World,40058,13121,272306,,,0
60360,Dead Outlaw,40059,13106,175853,,,0
60361,Every Angel,40060,13122,240746,,,0
60362,The Truth Beneath The Rose,40061,12991,442773,,,0
60363,Prelude to Agony,40062,5528,735026,,,0
60364,The Outlander,39875,13062,270173,,,0
60365,Los Campiones Del Justicio,39819,13035,222000,,,0
60366,Santa Agonía,40063,13034,189493,,,0
60367,Believe It,39845,13008,241226,,,0
60368,My Country,39874,13008,220333,,,0
60369,Tonight We Ride (Video Edit),39962,13062,323142,,,0
60370,White Light,39845,13008,283800,,,0
60371,Living In The Rose,39845,13008,230586,,,0
60372,Passion And The Opera,39766,12997,290626,,,0
60373,The Charge,39764,13008,204760,,,0
60374,Dreams Gone Wrong,39793,13022,215680,,,0
60375,Gården,40064,13023,269713,,,0
60376,Old Heart Falls,39939,13064,262506,,,0
60377,Framåt,40065,9138,200957,,,1
60378,Elegy,40066,13123,283880,,,0
60379,Year of the Rat,40067,13124,178714,,,0
60380,Delirio,40068,13121,302120,,,0
60381,Severance,40069,13125,251000,,,0
60382,Sorry About Your Parents,40013,13040,197642,,,0
60383,Woman,39806,13011,170306,,,0
60384,Lovers,40070,13126,184040,,,0
60385,Glory to the Brave,40071,13032,440240,,,0
60386,Ännu En Back in the Day Låt,39774,13015,243413,,,0
60387,I Walk the Line,40072,13127,291373,,,0
60388,It's So Easy,40073,13120,195840,,,0
60389,Estranged (A Timeless Spell),40074,13128,414669,,,0
60390,Fassade - 3. Satz,40075,13077,464800,,,0
60391,Silver City,39834,13042,147826,,,0
60392,Nånting med dig,40076,13017,243986,,,0
60393,How's the Heart?,39928,12997,302179,,,0
60394,Bruna kuvert,39803,13020,186500,,,0
60395,Up Through the Ashes,40018,13105,299320,,,0
60396,Goddess of the Sea,40077,13080,281853,,,0
60397,Angel On My Shoulder - Remastered 2006,40078,13055,235240,,,0
60398,Prisoner Of Love,40079,13090,216893,,,0
60399,Thrill Me,40080,13129,191546,,,0
60400,Samhain,40081,13130,262440,,,0
60401,"Dear Prudence - Live At The Royal Albert Hall, London / 1983",40082,5542,239693,,,0
60402,Ingenting,39780,13014,177379,,,0
60403,Soul In Isolation,40083,12995,447800,,,0
60404,Skit,39843,13020,73213,,,0
60405,Siehst Du mich im Licht?,40084,13077,498733,,,1
60406,Waking Hour,40055,13030,338520,,,0
60407,Kill You Tonight,40085,5528,136573,,,0
60408,As the Shadows Dance,40086,13131,328400,,,0
60409,Väntar,40087,13014,178000,,,0
60410,Kill You Tonight - Reprise,40085,5528,428026,,,1
60411,El Crepusculo,39931,13034,216590,,,0
60412,Öppen genom hela natten,39753,12992,281522,,,0
60413,Vissa nätter,39905,13002,264893,,,0
60414,Ciarán's Well,40031,13102,212773,,,0
60415,Kom Igen,39932,13017,231360,,,0
60416,Angry Planet,40088,13008,325280,,,0
60417,Incentive,40089,13058,254905,,,0
60418,You Can't Go Back,39820,13036,174480,,,0
60419,If There's a Heaven Above,40090,13132,297626,,,0
60420,Blue Moon Baby,40091,6660,158600,,,0
60421,Oysters,39794,13023,199177,,,0
60422,To the South,40092,13048,161448,,,0
60423,Made of Lies,40093,13109,199066,,,0
60424,The Serpent,40094,13133,299746,,,0
60425,Call (Original),40095,13134,158839,,,0
60426,100 dagar,39877,13027,197645,,,0
60427,Here Comes Winter,40096,13135,260000,,,0
60428,Pale Man in Black,40051,13085,159933,,,1
60429,BEBI,40097,13052,130212,,,1
60430,Love Runs Away,39861,13055,263373,,,0
60431,Jag ska fånga en ängel,40050,13001,230653,,,0
60432,The Kiss,40098,13136,536680,,,0
60433,Melancholy Angel,40099,13137,235520,,,0
60434,Bitterljuvt,40100,13052,194430,,,1
60435,Viskleken,39774,13015,169040,,,0
60436,Tät,40101,13020,174674,,,0
60437,Ingens fel,39917,13025,167293,,,0
60438,Humane,40102,13066,252893,,,0
60439,Hide and Seek,40103,13131,324173,,,0
60440,No Blind Eyes Can See,40104,13077,556926,,,0
60441,En Toen Was Er Niets Meer,40105,13138,282435,,,0
60442,Dreadful Sinner,39893,13070,282019,,,0
60443,Sundown,39929,13080,304640,,,0
60444,Slösar bort en sommar,39755,13004,220546,,,0
60445,Mountain Man,40106,13042,255800,,,0
60446,Fight (feat. John Porter),40107,13139,200172,,,0
60447,Shiva,40108,13072,290266,,,0
60448,Red Is a Slow Colour,40026,13030,385960,,,0
60449,Your Girlfriend's Head,40109,13069,74226,,,0
60450,Power Lines,39834,13042,169413,,,0
60451,Shroud (Exordium),40110,13072,343973,,,0
60452,You Shook Me All Night Long,40111,13001,240093,,,0
60453,Horde of Flies,40112,13140,218080,,,0
60454,Laura II,39899,13072,282573,,,0
60455,Paper Waves,40113,13030,332480,,,0
60456,Like A Child Again - Remix,40114,13089,219826,,,0
60457,Plegarias,39986,13034,294933,,,0
60458,Bad Old World,39845,13008,212933,,,0
60459,Burn the Castle,39961,13008,192478,,,0
60460,Necrofancy,40115,13107,293746,,,0
60461,Morador de las Tinieblas,39986,13034,288320,,,0
60462,Smalltown England,40003,13008,200480,,,0
60463,Det här är min tid - PT. 2,39738,12992,201613,,,0
60464,Family Life,39764,13008,180133,,,0
60465,Killing My Dreams,40037,13109,231013,,,0
60466,Dålig start,40116,13023,169373,,,1
60467,Sleeping Sun - 2005 Version,39750,12997,264680,,,0
60468,Dark Entries,40117,13065,231560,,,0
60469,Roam,40118,13141,236190,,,0
60470,Seclusion,40119,13142,356440,,,0
60471,Som en rastaman,40120,9138,229503,,,0
60472,I'll Wait Forever,39992,13097,386453,,,0
60473,Halloween Is Here,40121,13143,147852,,,0
60474,Shane MacGovan,39802,13027,158360,,,0
60475,Crystalline,39805,12996,200466,,,0
60476,We Come to Ruins,40122,13080,312966,,,0
60477,Slösa Min Tid,40123,13052,212957,,,0
60478,Får Flipp,40124,13003,261977,,,0
60479,Turn the Screw,40106,13042,139733,,,0
60480,Come Cover Me - Live,40125,12997,284800,,,0
60481,Send Me an Angel,40126,13144,230266,,,0
60482,In the Middle of the Night,39762,12991,311626,,,0
60483,My Better Me,40127,13081,221419,,,0
60484,Monster,40128,13120,196440,,,0
60485,A Demon's Fate,39762,12991,330253,,,0
60486,Sweet Marie,40129,13001,147280,,,0
60487,Saint Hubert,40130,13145,158986,,,0
60488,Only A Memory,39831,13040,231000,,,0
60489,Himlen är oskyldigt blå,40050,13001,303520,,,0
60490,Låt oss fly precis som Gil,39838,12992,274825,,,0
60491,Herz und Verstand,39954,13077,332760,,,0
60492,The Coffinshakers' Theme,39949,13085,186560,,,1
60493,13 Riders,39872,13060,177093,,,0
60494,Den fulaste flickan i världen,39779,12992,194373,,,0
60495,Genocide,40131,13032,283559,,,0
60496,Ljug För Mig,40132,13020,258399,,,0
60497,Uns gehört die Nacht,40133,13100,247106,,,0
60498,Lonesome Undertaker,39819,13035,156106,,,0
60499,Stolzes Herz - Single Version - Radio Edit,40134,13077,359680,,,0
60500,Hoppas att det ska gå bra för de yngre också,39753,12992,254195,,,0
60501,Asteroid - Remastered,40135,13084,206186,,,0
60502,Monsters,39900,13030,301800,,,0
60503,Southern Son,40136,13106,197597,,,0
60504,Jesus Knocking,40030,13011,236106,,,0
60505,Lights Go Out,39984,13008,237493,,,0
60506,51st State - 2005 Remaster,40137,13008,158040,,,0
60507,Western Dream,39984,13008,234573,,,0
60508,A Liberal Education,40003,13008,327360,,,0
60509,The Pharaoh Sails To Orion,39766,12997,386519,,,0
60510,Family,39764,13008,241400,,,0
60511,Shifts,39939,13064,294413,,,0
60512,Angelica,40138,13039,300906,,,0
60513,All Alone,40139,13146,380000,,,0
60514,Chains,40140,13147,298360,,,0
60515,Be för mig,40141,13148,183000,,,0
60516,Nemo,40142,13102,303423,,,0
60517,Untouchable Part 2,39967,13039,333480,,,0
60518,Oh Please Be A Cocky Cool Kid,40143,13067,120372,,,0
60519,Du fria,39753,12992,211663,,,0
60520,Aina älskar ganja,40144,9138,200576,,,0
60521,A Greater Purpose,40145,13112,475186,,,0
60522,Funeral Train,40146,13149,290400,,,0
60523,Wishmaster,40147,12997,264026,,,0
60524,Lost Lullaby,40148,13066,305240,,,0
60525,Dirty Secrets,40149,13120,193960,,,0
60526,Blackout,40150,13020,226708,,,0
60527,Rob Pilatus,40151,13020,159487,,,0
60528,At The End Of Our Day,40152,13150,199533,,,0
60529,Catacombs,40153,13043,202600,,,0
60530,Mamma's Little Baby,39872,13060,133666,,,0
60531,Bye Bye Beautiful,39829,12997,254615,,,0
60532,Way Up North,40154,13011,225890,,,0
60533,Monster,39837,13020,193706,,,0
60534,The Pharaoh Sails To Orion - Live,40125,12997,399733,,,0
60535,Monday Morning,40155,13031,206506,,,0
60536,(This Is Our) House (Arcade Version),40156,9203,239439,,,0
60537,'The Anatomy of a Nervous Breakdown': On the Sideline,40157,13151,225864,,,0
60538,Song Of Myself - Instrumental,39897,12997,752200,,,0
60539,Diener eines Geistes,40158,13077,395963,,,0
60540,Semblance of Liberty,40159,13058,342137,,,0
60541,Wind Starts Blowing,39770,13012,217026,,,0
60542,Ensam i natt,40160,13152,120330,,,0
60543,Trust in Me,40161,13153,225546,,,0
60544,Aldrig Mer,40132,13020,216840,,,0
60545,Psykofarmakajesus,39843,13020,188093,,,0
60546,Seven Keys And Nine Doors,39929,13080,295444,,,0
60547,Hoppas att det ska gå bra för de yngre också,39753,12992,254195,,,0
60548,Dawnrazor,39899,13072,429200,,,0
60549,El Ser Bajo la Luz de Luna,40162,13034,284630,,,0
60550,South of Nashville,39820,13036,190426,,,0
60551,Probably Built In the Fifties,40026,13030,446133,,,0
60552,Orange Tree Roads,39985,13008,236400,,,0
60553,Cry For The Moon - Sahara Dust Demo,40163,13058,405986,,,0
60554,March in September,40164,13008,241106,,,0
60555,Waiting For The Flood,40165,13132,218333,,,0
60556,125 Mph,39764,13008,237866,,,0
60557,Man måste dö några gånger innan man kan leva - Alternativ mix,39738,12992,295826,,,0
60558,Venerate Me,40166,13032,283338,,,0
60559,Cava & Camel Blå,39826,13038,195000,,,1
60560,Veiled in Despair,40167,13135,372500,,,0
60561,Etanol,39891,13006,131076,,,0
60562,Shattered,40168,13154,243625,,,0
60563,Ode to Solitude,40169,13005,238106,,,0
60564,Follow the Angels,40170,13155,377929,,,0
60565,Bury Me Alive,39862,13056,286640,,,0
60566,The Death & Resurrection Show,39947,13084,416186,,,0
60567,Bodies,40171,13101,276600,,,0
60568,Bam Bam Pop,40172,13040,226684,,,0
60569,Cranston,40173,13156,196293,,,0
60570,16-10,38663,12604,235120,,,0
60571,Downwards Spiral,40122,13080,355938,,,0
60572,Into Infinity,40122,13080,281737,,,0
60573,Live Life Loud,39997,13032,210155,,,0
60574,Death Has Tasted Blood,40174,13157,233373,,,0
60575,Trespasser,40175,13158,283548,,,0
60576,Holiday,40176,13159,222506,,,0
60577,"Track, Crush & Prevail",40171,13101,244240,,,0
60578,Eighties - 2007 Digital Remaster,40177,13084,239280,,,0
60579,Abismo,39904,13034,296760,,,0
60580,Leda,40045,13115,278473,,,0
60581,Thunderhead,39819,13035,134066,,,0
60582,Not Even Trying,40178,13073,266995,,,0
60583,Det kommer aldrig va över för mig,40179,12992,267106,,,0
60584,Dia De Los Muertos,40180,13032,307813,,,0
60585,Farväl,39837,13020,247240,,,0
60586,Wir sind das Licht,40181,13100,271057,,,0
60587,We Will Remember (Arcade Version),40156,9203,238304,,,0
60588,Unchained,40071,13032,338426,,,0
60589,Grand Canaria,40182,13129,160200,,,0
60590,Fröken Anderberg,39837,13020,220026,,,0
60591,Collars and Suits,39994,13099,281093,,,0
60592,Bird Of Passage,40183,13089,388893,,,0
60593,Follow The Leaders - 2005 Digital Remaster,40184,13084,337640,,,0
60594,The 12th Hour,40077,13080,396920,,,0
60595,Colorado Incident,40000,13030,293040,,,0
60596,Spring Heeled Jack,40185,13069,147469,,,0
60597,Everything I Touch Turns to Tears,40051,13085,198693,,,1
60598,Patient Zero,40180,13032,361106,,,0
60599,Vamos a jugar,40186,13160,200973,,,0
60600,Rumour and Rapture,40187,13008,226160,,,0
60601,Another Fall from Grace,40188,13089,380373,,,0
60602,Saturnine - Semi-Acoustic Live version,40189,13030,294800,,,0
60603,Jugando a las cartas,40186,13160,130573,,,0
60604,This Is How We Walk on the Moon,40190,11482,306078,,,0
60605,End of Time,40191,13066,232466,,,0
60606,Salvation,40192,13161,240226,,,0
60607,Din spegel,39755,13004,160746,,,0
60608,Abomination Rock'n'Roll,40193,13140,257624,,,0
60609,In the Arms of Rain,40169,13005,226693,,,0
60610,VARANN,40194,13052,204000,,,0
60611,Vampire Queen,40195,13130,454426,,,0
60612,The Great Tribulation (feat. Fleshgod Apocalypse),40196,13058,303588,,,0
60613,Rivers,39996,13058,288016,,,0
60614,If I Never,39992,13097,268280,,,0
60615,Godless,40197,13162,205586,,,0
60616,Undertow,40198,12997,317920,,,0
60617,Valkyrie,40199,13163,362946,,,0
60618,We Always Wanted More,40200,13073,202340,,,0
60619,Adorer and Somebody,40201,13164,238040,,,0
60620,Ensam,39780,13014,239125,,,0
60621,Pendulum,40202,13099,221697,,,0
60622,Time & Space,40203,13165,237800,,,0
60623,I Don't Need No Doctor,40204,13166,167400,,,0
60624,Syndabockar och hjältar (Vi ses på lördag),40205,13001,140546,,,0
60625,White Rabbit,40206,13167,250178,,,0
60626,Luke Skywalker,40207,13021,207133,,,0
60627,Dear Prudence,40208,5542,228200,,,0
60628,White Stocking Tops,40204,13166,173666,,,0
60629,In Excelsis,40209,13084,244080,,,0
60630,Cantus,40210,13168,290466,,,0
60631,En dag till,39773,13014,362908,,,0
60632,Desesperanza,40211,13034,203013,,,0
60633,The Wheel,40212,13090,182680,,,0
60634,Ich bin der brennende Komet - Live 1997,40213,13077,418240,,,0
60635,Happiness in Darkness,40214,13169,322546,,,0
60636,Exile On Wollmar Yxkullsgatan,39731,12992,215986,,,0
60637,"En dikt, en bok, ett band",40215,13002,160764,,,0
60638,The Raven King,40209,13084,393986,,,0
60639,Goda tider,40027,13002,186106,,,0
60640,En Dåres Försvarstal,40216,13054,282400,,,1
60641,Hillbilly War,39981,13095,240066,,,0
60642,Vanishing Riders,40136,13106,133393,,,0
60643,The Weather,39811,13008,287880,,,0
60644,Dream On,40217,13089,234133,,,0
60645,Dèjate Ser - Remasterizado,40218,13034,269693,,,0
60646,Den som ser havet,39905,13002,225026,,,0
60647,Rivers of Lust,40004,13102,265200,,,0
60648,10th man down,40219,12997,323040,,,0
60649,Bittersweet - Single / EP Edit,40003,13008,186506,,,0
60650,Lightning From the North,39936,13033,163680,,,0
60651,Cry for the Moon - Live in Miskolc,40220,13058,464000,,,0
60652,Visions,39790,11482,235773,,,0
60653,Fight for Life,40221,13170,250951,,,0
60654,Rivers Between Us,40222,13171,407560,,,0
60655,Swing - Solomun Remix,40223,11482,246129,,,0
60656,I skuggan av hjältar,40007,13023,287641,,,0
60657,Eversleeping,40224,13117,220040,,,0
60658,Heartbeats,40035,13071,231853,,,0
60659,Samma som mig,40225,9138,211600,,,0
60660,Parisienne Moonlight - Remastered,39828,13039,130066,,,0
60661,Fiskebyn,40226,13068,165956,,,0
60662,Jag gillar dig,40227,13116,138000,,,0
60663,Vår Verklighet,40228,9138,234666,,,1
60664,Pessimist,40229,13052,176500,,,1
60665,Himmel blå himmel blå,40230,12992,163440,,,0
60666,Last Will and Testament,40231,13172,285008,,,0
60667,Mad World,39890,12991,297413,,,0
60668,Dark Heart,39925,13021,167066,,,0
60669,Här Kommer Natten,39833,13004,210882,,,0
60670,Erinnerung,40232,13077,397302,,,0
60671,Aska,39773,13014,204678,,,0
60672,Danska Skallar,40233,12994,167258,,,1
60673,Tonight,40234,13129,222106,,,0
60674,Action Squad,39819,13035,111266,,,0
60675,Bozbulanık,40235,12993,293333,,,0
60676,Sixteen Days Reprise - Remastered,40236,13173,253413,,,0
60677,Tragedienne,40237,13080,294253,,,0
60678,Endless Forms Most Beautiful - Radio Edit,40238,12997,252040,,,0
60679,Carry on Screaming (Ruins),40239,13174,304360,,,0
60680,Nothing Else Remains,40240,13086,235053,,,0
60681,Du fria (rullande åska live) [feat. Silvana Imam & First Aid Kit],40241,12992,320480,,,0
60682,Long Put Down That Gospel,39817,13033,318813,,,0
60683,Kuruyordu Nehir,39840,12993,204587,,,0
60684,Midnight Children,40242,13129,279453,,,0
60685,The Price of Freedom - Interlude,40159,13058,73362,,,0
60686,En vän med en bil,39779,12992,219973,,,0
60687,Question Of Temperature,40243,13108,177880,,,0
60688,Gimme! Gimme! Gimme! (A Man After Midnight),40160,13152,228510,,,0
60689,Even the Spirits Are Afraid,39900,13030,312466,,,0
60690,Motorcycle,40244,13132,211533,,,0
60691,Jag Hör Dig Snacka Tjabo,39843,13020,192053,,,0
60692,Tower Of Strength,40217,13089,490213,,,0
60693,Volcane (Mr. Jealousy Has Returned),39899,13072,304026,,,0
60694,Divisions,40245,13175,48333,,,1
60695,Undeterminate,40246,13176,105186,,,0
60696,Entomb,40247,13177,141294,,,0
60697,Psychonaut,40248,13178,235358,,,0
60698,Trap the and Kill Them,40249,13179,168040,,,0
60699,Scare Tactic,40250,13180,103492,,,0
60700,Fool's Gold,40250,13180,55132,,,0
60701,Roll Call,40251,13175,70960,,,0
60702,Skull Crusher,40252,13181,67266,,,0
60703,Loaded Dice,40253,13182,70682,,,0
60704,Degrade,40254,13183,149797,,,0
60705,Italia Di Merda,40255,13184,62426,,,1
60706,Zombie,40256,13179,68506,,,0
60707,Maggots,40256,13179,224346,,,0
60708,Get it Off,40257,13185,197293,,,0
60709,Life Rejector,40258,13186,87941,,,0
60710,Sound The Alarm,40250,13180,56612,,,0
60711,A Raiva Muda o Mundo,40259,13187,177640,,,0
60712,I Work for the Streetcleaner,40249,13179,431520,,,0
60713,Obituary,40260,13188,71760,,,0
60714,Tragédias Previstas,40259,13187,124800,,,0
60715,Domesticated Breed,40261,13180,54132,,,0
60716,Fiery Father,40257,13185,159053,,,0
60717,A Disease Called Man,40262,13189,66066,,,0
60718,Remedy Past Remedies,40261,13180,46412,,,0
60719,Religion Is A Fraud,40263,13190,153693,,,0
60720,Social Erosion,40264,13191,161505,,,0
60721,Septic Birth Defects,40264,13191,202184,,,0
60722,Psychological Necrosis,40264,13191,214615,,,0
60723,Angry Gods,40261,13180,111679,,,0
60724,Xenophobia,40265,13190,67520,,,0
60725,Maggot,40266,13192,88933,,,0
60726,Unnegotiable Impact,40267,13193,76720,,,0
60727,Terminally Infernal,40264,13191,175266,,,0
60728,Felt Nothing,40268,13194,61173,,,0
60729,Cusp,40269,13195,130853,,,0
60730,To What Fucking End?,40264,13191,111028,,,0
60731,Car Battery Interrogation,40270,13186,64033,,,0
60732,The Willing Host,40261,13180,73719,,,0
60733,Black Earth,40260,13188,93373,,,0
60734,Apology for Praxeology,40264,13191,187211,,,0
60735,Old Friends Don't Mean Shit,40260,13188,39733,,,0
60736,Powerload,40271,13185,219960,,,1
60737,Nearly Depacitated,40272,13196,36179,,,0
60738,Hordes Of Zombies - Live,40273,13197,202945,,,0
60739,Losing Weight,40269,13195,75306,,,0
60740,Martyrs Of The Shoah,40274,13198,165746,,,0
60741,Rise And Fall Of Empires Past,40274,13198,39893,,,0
60742,Bring Back the Plague,40275,13199,268080,,,0
60743,Perennial Loser,40276,13200,81988,,,0
60744,Body Farm,40277,13201,46911,,,0
60745,Dethrone the Tyrant,40278,13202,67693,,,0
60746,Fuck the System,40276,13200,83474,,,0
60747,Exile,40279,13203,82603,,,0
60748,Testament,40257,13185,157613,,,0
60749,Trinitrotoluene Negation,40280,13204,102799,,,0
60750,Manipulate/Consume,40279,13203,131838,,,0
60751,Cannibal Lust,40249,13179,118186,,,0
60752,Medical Waste Enema,40281,13196,84793,,,0
60753,Loveless,40282,13205,87893,,,0
60754,Shoulders Straight,40253,13182,40910,,,0
60755,Suicide Mission,40248,13178,63167,,,0
60756,Forced Gender Reassignment,40283,13199,233693,,,0
60757,Phantom,40257,13185,431506,,,0
60758,Radiant Arkham,40282,13205,74533,,,0
60759,Who Benefits,40261,13180,54172,,,0
60760,Becoming Soil,40250,13180,76252,,,0
60761,The Third Children,40282,13205,136346,,,0
60762,Alienate,40254,13183,98802,,,0
60763,Transmission,40267,13193,57946,,,1
60764,Decaying,40284,13206,134146,,,0
60765,Protest,40265,13190,114933,,,0
60766,Plastic Public,40284,13206,69960,,,0
60767,Surf Goataragua - Sacred Reich Cover,40285,13207,149343,,,0
60768,Slumcult & Gather,40286,13208,203066,,,0
60769,Saintpeelers,40286,13208,75200,,,0
60770,Ten Dollars A Day,40261,13180,94479,,,0
60771,Gordian Knot,40287,13209,55955,,,0
60772,Lay The Tarp,28798,9303,192760,,,0
60773,Black Santa,28798,9303,172066,,,0
60774,Triste Final,40288,13210,125984,,,0
60775,So Hatred,40268,13194,228333,,,0
60776,Manic in the Grips,40286,13208,58400,,,0
60777,Shot in the Head,40289,13188,90840,,,0
60778,Danza De Los Cristales,40288,13210,182821,,,0
60779,Deathtripper,40290,13211,64346,,,1
60780,Every Walk a Quarantine,40286,13208,175146,,,0
60781,Horrendous Cut-Throat System,40291,13212,81733,,,0
60782,War Is Horrendous,40291,13212,83213,,,0
60783,Embalmed,40292,13213,182266,,,0
60784,Phantom Limb,40290,13211,97986,,,1
60785,Kill Theme for American Apeshit,40293,13214,62613,,,1
60786,You're Not Punk,40294,13188,57306,,,0
60787,Radio Hit,40295,13215,71866,,,0
60788,Endless Drone,40296,13209,165120,,,0
60789,Piss Angel (Remix),40297,13211,153053,,,0
60790,Veils,40298,13216,69429,,,0
60791,Salted Crypts,40299,13208,256351,,,0
60792,Bodily Dismemberment,40300,13217,105560,,,0
60793,Sentencing,40301,13218,99666,,,0
60794,Prodigala,40302,13208,213280,,,0
60795,Holy Hand,40246,13176,233213,,,0
60796,Gnaw,40303,13214,703425,,,0
60797,H.S.M.P.,40304,13181,52373,,,0
60798,Lagrimas,40245,13175,40106,,,1
60799,Absurdity,40305,13219,67725,,,0
60800,Novelty,40261,13180,95092,,,0
60801,Drowned,40282,13205,58573,,,0
60802,Puppy Mill,40306,13181,208373,,,1
60803,Containment,40305,13219,129524,,,0
60804,Grim Magnetic,40267,13193,65000,,,1
60805,Shooting Spree,40307,13200,92226,,,0
60806,No Concern for the Inhuman,40304,13181,60973,,,0
60807,Monsieur Lebeaux,40308,13220,93626,,,0
